ID_BCT_O,CALLE,ESQUINA / ENTRE CALLES,COLONIA,TRAMO,SECTOR_UPC,ALCALDÍA,C2,LATITUD,LONGITUD,CLASIFICACION,BOTON,ALTAVOZ,TIPO_POSTE,NUMCAMS,NUMBOT,NUMALT,CANT_ALTAVOZ,TIPO CAMARA,PROYECTO
MC1445,PETRÓLEO  ,TRACTOLINA,PLENITUD,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.474141,-99.197782,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1446,MÚSICA,ENTRE TEATRO Y ALFAREROS,EL ROSARIO,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.509375,-99.207769,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1447,CALZ. VALLEJO,ENTRE CALLE 10 Y CALLE 11,PORVENIR,SOBRE CALZADA VALLEJO ENTRE RIO DE LOS REMEDIOS A CIRCUITO INTERIOR,LA RAZA,AZCAPOTZALCO,PONIENTE,19.471893,-99.145616,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1448,CALLE 30,CALLE 11,PORVENIR,SOBRE CALZADA VALLEJO ENTRE RIO DE LOS REMEDIOS A CIRCUITO INTERIOR,LA RAZA,AZCAPOTZALCO,PONIENTE,19.472133,-99.146044,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1450,MÚSICA ,ALFAREROS,EL ROSARIO,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.510216,-99.207825,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1451,TEATRO,PINTURA,EL ROSARIO,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.509053,-99.208223,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1452,RANCHO ESMERALDA,CALZ. DE LAS ARMAS,PRADOS DEL ROSARIO,SOBRE CALZADA DE LAS ARMAS ENTRE EJE 5 NTE A CALZADA DE LA NARANJA,HORMIGA,AZCAPOTZALCO,PONIENTE,19.506809,-99.211318,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1453,HACIENDA DEL ROSARIO,CALZ. DE LAS ARMAS,HACIENDA DEL ROSARIO,SOBRE CALZADA DE LAS ARMAS ENTRE EJE 5 NTE A CALZADA DE LA NARANJA,HORMIGA,AZCAPOTZALCO,PONIENTE,19.502239,-99.21216,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1454,HACIENDA DE LA CONDESA,RANCHO GUARDA,PRADOS DEL ROSARIO,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.503821,-99.209563,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1455,HACIENDA SAN ISIDRO,RANCHO SAN JOSE,PRADOS DEL ROSARIO,SOBRE CALZADA DE LAS ARMAS ENTRE EJE 5 NTE A CALZADA DE LA NARANJA,HORMIGA,AZCAPOTZALCO,PONIENTE,19.50344,-99.211312,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1456,HACIENDA DE SANTIAGO,RANCHO XOCO,PRADOS DEL ROSARIO,SOBRE CALZADA DE LAS ARMAS ENTRE EJE 5 NTE A CALZADA DE LA NARANJA,HORMIGA,AZCAPOTZALCO,PONIENTE,19.505292,-99.210556,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1457,HACIENDA DE LOS PORTALES,RANCHO LA PRESA,PRADOS DEL ROSARIO,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.502984,-99.209144,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1458,CALLE 23,CENTRAL SUR,PRO HOGAR,#N/A,LA RAZA,AZCAPOTZALCO,PONIENTE,19.476288,-99.1503,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1459,CALLE 27,CALLE 10,PRO HOGAR,#N/A,LA RAZA,AZCAPOTZALCO,PONIENTE,19.47804,-99.15537,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1460,CALLE 23,CALE 24,PRO HOGAR,#N/A,LA RAZA,AZCAPOTZALCO,PONIENTE,19.476023,-99.148541,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1461,AV. CENTRAL,CALLE 24,PRO HOGAR,#N/A,LA RAZA,AZCAPOTZALCO,PONIENTE,19.475027,-99.148698,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1462,CALLE 16,CALLE 23,PRO HOGAR,#N/A,LA RAZA,AZCAPOTZALCO,PONIENTE,19.476542,-99.152069,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1463,CALLE 15,CALLE 8,PRO HOGAR,#N/A,LA RAZA,AZCAPOTZALCO,PONIENTE,19.47489149,-99.15767801,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1464,CALLE 28,CALLE 19,PRO HOGAR,#N/A,LA RAZA,AZCAPOTZALCO,PONIENTE,19.474333,-99.147062,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1465,CALLE 18,CALLE 21,PRO HOGAR,#N/A,LA RAZA,AZCAPOTZALCO,PONIENTE,19.475935,-99.151257,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1466,CALLE 25,CALLE 12,PRO HOGAR,#N/A,LA RAZA,AZCAPOTZALCO,PONIENTE,19.4773,-99.153705,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1467,CALLE 29,CALLE 8,PRO HOGAR,#N/A,LA RAZA,AZCAPOTZALCO,PONIENTE,19.478787,-99.157018,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1468,CALLE 24,MOLDEADORES,TRABAJADORES DE HIERRO,SOBRE CALZADA VALLEJO ENTRE RIO DE LOS REMEDIOS A CIRCUITO INTERIOR,LA RAZA,AZCAPOTZALCO,PONIENTE,19.47675,-99.148572,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1469,CALLE 24,CALLE 15,PRO HOGAR,#N/A,LA RAZA,AZCAPOTZALCO,PONIENTE,19.47367,-99.148949,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1470,ALFAREROS,TEATRO,EL ROSARIO,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.508936,-99.208619,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1471,VENUSTIANO CARRANZA,EMILIO PORTES GIL,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.49116423,-99.21087008,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1472,LUCIO BLANCO,5 DE MAYO,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.494449,-99.21308,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1473,FRANCISCO SARABIA,CALLE LUCIO BLANCO,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.49118278,-99.2138538,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1474,VENUSTIANO CARRANZA,MARISCAL ROMMEL,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.49054,-99.208616,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1475,EMILIANO ZAPATA,EMILIO PORTES GIL,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.49253,-99.210694,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1476,5 DE MAYO,ENTRE MARISCAL ROMMEL Y EMILIO PORTES GIL,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.493349,-99.209179,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1477,FELIPE ANGELES,5 DE MAYO,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.494003,-99.21149,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1478,HACIENDA ESCOLÁSTICA,MARISCAL ROMMEL,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.494624,-99.208077,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1479,CALZ. DE LAS ARMAS,SALVADOR SÁNCHEZ COLÍN,PROVIDENCIA,SOBRE CALZADA DE LAS ARMAS ENTRE EJE 5 NTE A CALZADA DE LA NARANJA,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.493031,-99.215153,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1480,FELIPE ANGELES,FRANCISCO I MADERO,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.49336,-99.211778,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1481,CALZ. DE LAS ARMAS,FRANCISCO I. MADERO,PROVIDENCIA,SOBRE CALZADA DE LAS ARMAS ENTRE EJE 5 NTE A CALZADA DE LA NARANJA,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.49420204,-99.21474747,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1482,FELIPE ANGELES,SALVADOR SÁNCHEZ COLÍN,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.492083,-99.212018,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1483,EMILIO PORTES GIL,FRANCISCO SARABIA,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.4905,-99.211011,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1484,FELIPE ANGELES,LAURO VILLAR,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.494785,-99.211252,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1485,EMILIO PORTES GIL,SALVADOR SÁNCHEZ COLÍN,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.491734,-99.210768,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1486,CALLE LAURO VILLAR,MARISCAL ROMMEL,PROVIDENCIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.493969,-99.208259,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1487,HACIENDA ESCOLÁSTICA,HACIENDA MIMIAHUAPAN,HACIENDA DEL ROSARIO,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.494931,-99.208712,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1489,GASODUCTO,AV 5 DE MAYO,PLENITUD,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.472335,-99.196572,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1490,FERROCARRILES NACIONALES,OTOÑO,ANGEL ZIMBRON,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.467858,-99.190476,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1491,CAMPO HORCÓN,POZO PEDREGAL,REYNOSA TAMAULIPAS,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.495975,-99.187825,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1492,POZO PEDREGAL,TEPANTONGO,REYNOSA TAMAULIPAS,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.495244,-99.185217,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1493,ANTIGUA CALZ. DE GUADALUP,CAMPO NUEVO LIMON,REYNOSA TAMAULIPAS,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.490358,-99.188548,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1494,GASODUCTO,XICOTENCATL,REYNOSA TAMAULIPAS,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.49603,-99.185821,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1495,CAMPO NUEVO LIMÓN,REFINERÍA AZCAPOTZALCO,REYNOSA TAMAULIPAS,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.491513,-99.188189,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1496,AV. FERROCARRILES NACIONALES DE MÉXICO,AMORES,REYNOSA TAMAULIPAS,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.494604,-99.189174,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1497,CAMPO NUEVO LIMÓN,CAMPO REFINERÍA SALAMANCA,REYNOSA TAMAULIPAS,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.494351,-99.187303,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1498,CAMPO GASODUCTO,POZO PEDREGAL,REYNOSA TAMAULIPAS,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.49565,-99.186374,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1499,CDA. TERCERA DE REFINERÍA SALAMANCA,AMORES,REYNOSA TAMAULIPAS,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.494068,-99.188928,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1500,AV. REAL DE SAN MARTÍN,1ER. A. CENTRAL,NUEVA ESPAÑA,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.49750893,-99.1870717,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1501,MANDARINA,ENTRE MANDARINA Y TORNOJIL,IGNACIO ALLENDE,#N/A,CUITLAHUAC,AZCAPOTZALCO,PONIENTE,19.466251,-99.161236,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1502,VALENCIA,GRECIA,SAN ALVARO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.461196,-99.180969,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1503,BOCANEGRA,GRECIA,SAN ALVARO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.462186,-99.182587,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1504,LONDRES,JOSÉ SÁNCHEZ TRUJILLO,SAN ALVARO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.46095,-99.182226,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1505,SANTA CRUZ ATENCO,MAR DEL NORTE,SAN ALVARO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.461516,-99.186271,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1506,JOSÉ SÁNCHEZ TRUJILLO,VENECIA,SAN ALVARO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.460577,-99.181391,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1507,ATENAS,LIBERTAD,CLAVERIA,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.463524,-99.182876,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1508,BOCANEGRA,INDEPENDENCIA,SAN ALVARO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.460282,-99.183869,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1509,GRECIA,PARTHENON,SAN ALVARO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.460268,-99.179248,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1510,JOSÉ SÁNCHEZ TRUJILLO,TRUJILLO,SAN ALVARO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.463119,-99.185623,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1512,HERREROS,HERREROS,EL ROSARIO,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.5106947,-99.2097367,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1513,AV. DE LAS CIVILIZACIONES,GEORGRAFIA,EL ROSARIO,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.511709,-99.209485,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1514,CIBERNÉTICA,ENTRE AV. CIVILIZACIONES Y HERREROS,EL ROSARIO,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.511656,-99.208976,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1515,PAPALOAPAN,TICOMÁN,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.493774,-99.179196,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1516,LA ERA,CEDROS,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.492491,-99.180765,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1517,TICOMAN,MORELOS,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.4943815,-99.1819429,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1518,REFINERÍA MINATITLÁN ,CAMPO ESCOLÍN,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.492303,-99.185298,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1519,REYNOSA TAMAULIPAS,EL MEXICANO,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.49084,-99.184234,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1520,TEPETLAPA,CJÓN CENTRAL,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.492913,-99.177898,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1521,CALLE TICOMAN,CDA. CAMPO LOMITAS,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.494816,-99.183431,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1522,TEPETLAPA,TEAPAN,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.49105,-99.180055,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1523,CEDROS,ENTRE TEPETLAPA Y MAZAPA,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.491945,-99.178726,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1524,CAMPO ESCOLÍN,SAN ANDRÉS,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.493523,-99.184766,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1525,AV. JOSÉ MARÍA MORELOS,SAN ANDRÉS,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.493164,-99.182277,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1526,TETAPATLA,TLATECPA,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.490757,-99.179,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1527,LA ERA,TICOMÁN,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.493998,-99.180134,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1528,TICOMÁN,ARROYO CLARO,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.49496,-99.183881,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1529,REFINERÍA AZCAPOTZALCO,CALLE C,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.490506,-99.184676,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1530,CAMPO ESCOLÍN,TICOMÁN,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.49506562,-99.18426408,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1531,CAMPO LOMITAS,SAN ANDRÉS,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.493343,-99.183788,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1532,AV. JOSÉ MARÍA MORELOS,CJÓN. POTRERO,SAN ANDRES,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.49239,-99.182511,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1535,CAMPO CORINTO,CHILAPILLA,SAN ANTONIO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.479076,-99.205915,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1536,CAMPO COBO,CAMPO VERDE,SAN ANTONIO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.482124,-99.207591,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1537,CAMPO CHILAPILLA,CAMPO ÍDIOLOS,SAN ANTONIO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.479365,-99.206924,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1538,CAMPO SABANA,CAMPO SARLAT,SAN BARTOLO CAHUALTONGO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.481561,-99.200553,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1539,CAMPO MATILLAS,COMPO FORTUNA NACIONAL,SAN ANTONIO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.47926,-99.200341,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1540,CAMPO BOCA DEL TORO,CAMPO FORTUNA NACIONAL,SAN ANTONIO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.480068,-99.202119,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1541,CAMPO SAN PEDRITO,CAMPO VERDE,SAN ANTONIO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.480768,-99.202677,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1542,CAMPO VERDE,CAMPO SABANA,SAN ANTONIO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.48041,-99.200925,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1543,CAMPO FORTUNA NACIONAL,CAMPO PALIZADA,SAN ANTONIO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.480661,-99.206108,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1544,CAMPO FORTUNA NACIONAL,CAMPO GÜIRO,SAN ANTONIO,#N/A,CLAVERIA,AZCAPOTZALCO,PONIENTE,19.481655,-99.208337,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1545,HACIENDA SAN ISIDRO,ENTRE RANCHO SANTO TOMÁS Y RANCHO SAN JOSÉ,PRADOS DEL ROSARIO,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.504243,-99.211184,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC1546,RANCHO TARANGO,HACIENDA DE LA PURISIMA,PRADOS DEL ROSARIO,#N/A,HORMIGA,AZCAPOTZALCO,PONIENTE,19.503322,-99.210201,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
